udi,type,rotational_speed_rpm,torque_nm,tool_wear_min,diff_temperature_k
7312,H,1558,36.7,137,10.5
1008,M,1633,31.1,0,11.0
6138,M,1988,19.7,136,9.900000000000034
8111,H,2141,18.5,204,11.5
5209,L,1664,29.3,178,8.899999999999977
4310,M,1501,39.5,27,8.599999999999966
3418,L,1621,33.7,137,9.0
2639,L,1739,27.5,128,9.699999999999989
3956,L,1448,49.6,28,9.199999999999989
1483,M,1448,52.5,150,11.0
609,L,1403,47.7,43,11.899999999999977
684,L,1874,24.4,28,11.300000000000011
4811,M,1499,39.4,197,8.700000000000045
3757,L,1546,33.1,156,8.800000000000011
2948,L,1592,29.0,17,8.800000000000011
1085,M,1498,47.1,199,10.699999999999989
8789,L,1369,53.2,43,11.100000000000023
7025,L,2127,18.7,53,10.0
9474,L,1446,40.0,160,10.800000000000011
5716,H,1597,35.8,160,9.699999999999989
3869,M,1759,29.9,5,9.0
152,M,1463,37.6,188,9.800000000000011
8122,L,1827,27.0,22,11.400000000000034
3693,L,1758,24.4,200,9.199999999999989
3313,L,1639,28.9,94,9.0
3867,L,1311,53.2,0,9.0
4839,H,1649,29.4,49,8.5
7767,L,1318,52.7,13,11.099999999999966
2014,L,1485,42.9,38,9.799999999999955
5859,L,1348,44.5,78,9.699999999999989
7686,L,1397,43.5,227,10.899999999999977
389,L,1455,48.2,145,11.099999999999966
8116,L,1367,57.2,10,11.400000000000034
5704,H,1456,45.4,130,9.399999999999977
9508,L,1505,38.8,30,11.199999999999989
3602,L,1377,43.1,183,8.800000000000011
1105,L,1389,42.7,48,10.799999999999955
3033,M,1447,42.9,12,9.199999999999989
213,H,1344,52.9,130,10.300000000000011
134,M,1430,49.6,135,9.699999999999989
6207,M,1669,28.4,79,9.800000000000011
2317,L,1542,39.2,179,9.600000000000023
9878,L,1374,58.6,123,10.899999999999977
7847,M,1608,35.0,212,11.400000000000034
3328,M,2432,14.2,126,9.100000000000023
1449,M,1657,31.0,70,11.300000000000011
6802,L,1334,48.2,106,9.599999999999966
8147,L,1533,31.8,91,11.299999999999955
1259,L,1427,50.4,17,11.399999999999977
6414,L,1614,33.5,191,9.700000000000045
2220,M,1435,48.4,143,9.5
6533,H,1352,52.0,69,9.400000000000034
1094,M,1443,39.2,13,10.699999999999989
6234,L,1467,37.1,153,9.699999999999989
9939,L,1528,33.9,82,9.800000000000011
8371,L,1634,33.6,27,11.0
2719,L,1357,47.3,106,9.600000000000023
7726,L,1744,26.9,111,11.099999999999966
6353,L,1496,38.8,27,9.600000000000023
4306,L,1687,26.6,16,8.5
5302,L,1309,55.8,193,9.300000000000011
7768,H,1319,54.6,15,11.199999999999989
9874,L,1616,36.5,110,10.900000000000034
4890,L,1632,36.6,186,8.800000000000011
3592,M,1458,41.4,153,8.800000000000011
3226,L,1474,40.7,87,8.799999999999955
1003,L,1646,35.0,192,10.899999999999977
4629,M,1597,36.7,191,8.100000000000023
9130,L,1664,30.1,81,11.0
6241,M,1394,42.8,168,9.5
4669,H,1692,27.9,55,8.099999999999966
679,M,1295,61.2,12,11.399999999999977
1804,L,1388,40.3,109,9.599999999999966
7442,M,1337,54.8,32,11.5
5477,M,1445,42.0,181,9.5
4549,L,1511,37.2,197,7.899999999999977
6174,L,1633,27.8,0,9.899999999999977
7176,L,1569,43.5,17,10.0
3704,M,1418,49.5,17,9.199999999999989
8098,L,1452,41.5,172,11.399999999999977
8172,H,1641,34.5,155,11.399999999999977
9493,L,1586,36.6,215,10.799999999999955
6032,L,1455,40.6,82,10.099999999999966
7964,L,1510,39.9,61,11.199999999999989
7978,L,1378,59.0,95,11.199999999999989
6073,M,1695,30.2,188,9.900000000000034
1252,M,1359,48.7,220,11.400000000000034
1644,L,1453,37.7,119,9.800000000000011
56,L,1512,40.7,156,10.300000000000011
644,M,1495,36.5,132,11.599999999999966
9703,L,1633,31.2,76,11.100000000000023
3865,M,1629,31.7,225,8.899999999999977
9326,M,1510,40.8,177,10.699999999999989
753,L,1422,48.7,215,11.200000000000045
440,M,1535,34.6,51,10.900000000000034
6100,H,1609,28.7,39,9.800000000000011
9439,M,1315,56.8,59,10.599999999999966
5939,L,1702,33.1,71,9.899999999999977
558,M,1433,48.3,139,11.899999999999977
1986,L,1537,40.8,169,9.599999999999966
5889,M,1507,38.6,149,9.600000000000023
6098,H,1477,38.4,31,9.900000000000034
7093,L,1493,35.9,10,9.5
5226,M,1437,53.9,7,9.199999999999989
3161,M,1367,51.2,143,9.300000000000011
8694,M,1584,40.0,4,11.300000000000011
7418,M,1495,41.0,193,11.199999999999989
1747,L,1526,41.1,162,9.600000000000023
3342,H,1329,52.0,160,9.300000000000011
2851,L,1671,35.0,209,8.900000000000034
4258,M,1589,39.0,122,8.399999999999977
3656,L,1686,30.9,106,9.299999999999955
9735,H,1458,44.3,156,11.200000000000045
2160,M,1602,31.3,210,9.5
330,H,1720,29.9,210,10.800000000000011
673,M,1433,43.2,206,11.299999999999955
9699,L,1663,28.2,67,11.0
6889,M,1434,45.4,118,10.5
5505,L,1458,51.0,42,9.399999999999977
4057,L,1597,36.9,50,9.0
9855,H,1362,45.3,56,10.799999999999955
8376,M,1384,48.2,39,10.800000000000011
244,L,1442,44.1,204,10.199999999999989
3413,L,1313,55.6,127,9.0
8953,M,1478,42.5,56,10.800000000000011
9989,L,1771,24.1,213,9.700000000000045
2945,L,1505,34.9,7,8.900000000000034
5179,H,1517,43.1,96,9.199999999999989
1632,L,1433,39.2,87,10.0
9097,L,1712,30.9,204,10.900000000000034
926,H,1623,30.9,210,10.5
5495,L,1368,49.5,10,9.599999999999966
918,L,1475,51.0,187,10.399999999999977
5451,H,1435,41.9,115,9.699999999999989
2295,L,1627,32.6,124,9.400000000000034
1187,L,1417,47.8,31,11.099999999999966
9769,L,1611,35.7,23,11.0
6842,M,1591,35.0,208,10.099999999999966
1601,M,1543,43.7,8,10.0
3651,L,1446,39.7,95,9.299999999999955
4598,M,1490,43.0,108,8.100000000000023
475,L,1478,49.8,150,11.700000000000045
2750,M,1685,28.9,179,9.5
9631,L,1583,35.8,142,11.100000000000023
7173,M,1402,46.6,10,10.0
2212,M,1245,64.0,120,9.399999999999977
7851,M,1447,36.8,0,11.399999999999977
5240,L,1753,29.0,42,9.300000000000011
959,L,1399,47.6,84,10.599999999999966
7108,H,1512,41.2,49,9.600000000000023
991,L,1414,48.3,162,10.800000000000011
3797,M,1504,37.5,42,8.699999999999989
8780,M,1349,51.5,21,11.100000000000023
8990,L,1469,48.2,144,10.699999999999989
2720,L,1690,29.2,108,9.699999999999989
1463,L,1706,27.6,103,11.300000000000011
7208,M,1540,34.4,91,9.900000000000034
6635,L,1396,44.5,117,9.0
1049,L,1607,33.5,104,11.100000000000023
8327,H,1523,34.2,119,10.899999999999977
6407,L,1526,45.6,175,9.600000000000023
2522,L,1584,34.4,42,9.800000000000011
9773,L,1561,34.8,35,11.0
3470,M,1429,47.9,53,8.899999999999977
3589,M,1505,44.5,146,8.900000000000034
9113,M,1482,38.3,39,11.0
5075,L,1666,34.6,33,9.0
8189,M,1530,38.8,198,11.299999999999955
8991,L,1493,38.4,146,10.699999999999989
2820,L,1356,51.1,133,9.300000000000011
7394,M,1594,35.4,134,10.800000000000011
1566,L,1459,42.1,146,10.199999999999989
5979,L,1448,46.3,173,10.100000000000023
6023,L,1521,39.4,61,10.199999999999989
3795,M,1356,48.3,36,8.600000000000023
6784,L,1450,46.9,59,9.5
948,L,1428,44.5,51,10.599999999999966
9648,L,1458,47.0,183,11.0
7370,M,1646,29.6,73,10.5
8930,M,1620,35.8,215,11.0
7476,H,1339,53.4,123,11.300000000000011
2929,M,1258,54.9,168,8.899999999999977
2420,M,1328,49.2,11,9.300000000000011
8187,L,1827,25.4,194,11.300000000000011
7711,M,1390,51.9,68,10.899999999999977
9824,M,1488,43.7,189,10.800000000000011
4389,L,1701,27.2,4,7.800000000000011
3059,L,1709,32.1,79,9.0
8039,L,1486,47.3,19,11.100000000000023
9597,L,1466,43.4,50,11.200000000000045
1440,M,1534,37.0,47,11.0
7642,M,1352,57.3,116,11.0
7972,L,1405,46.1,79,11.100000000000023
2343,M,1674,28.2,14,9.0
8945,L,1471,38.2,37,11.0
2580,L,1795,24.7,187,9.800000000000011
8513,H,1546,36.2,177,11.300000000000011
8874,H,1557,36.4,65,11.100000000000023
5999,M,1613,36.9,231,9.800000000000011
9208,L,1386,48.6,75,10.900000000000034
4,L,1433,39.5,7,10.400000000000034
5023,L,1404,47.1,90,9.100000000000023
4460,L,1743,26.3,191,7.7999999999999545
898,L,1612,31.2,131,10.599999999999966
7400,L,1642,35.1,149,11.0
1930,M,1483,50.9,26,9.800000000000011
7568,M,2370,14.7,144,10.800000000000011
8145,M,1506,42.7,85,11.300000000000011
1424,L,1539,33.4,2,11.100000000000023
4826,L,1692,30.6,18,8.5
5245,L,1593,31.6,52,9.399999999999977
8313,M,1529,38.5,77,11.199999999999989
5693,M,1313,55.7,102,9.5
4382,L,1446,43.2,225,7.7000000000000455
5760,L,1551,35.8,61,9.5
2051,M,1675,29.2,132,9.800000000000011
116,L,1431,45.7,97,9.800000000000011
9090,L,1989,20.3,186,10.699999999999989
5439,L,1683,32.1,85,9.600000000000023
7770,L,1552,38.9,23,11.199999999999989
9520,L,1531,36.0,57,11.100000000000023
1542,L,2304,15.1,89,10.600000000000023
7134,M,1552,41.3,116,9.399999999999977
4892,M,1756,26.4,190,8.600000000000023
6222,M,1359,50.8,118,9.699999999999989
2717,L,1498,44.6,101,9.5
8714,L,1917,24.1,54,11.400000000000034
2008,L,1562,34.4,25,9.799999999999955
6778,L,1951,21.3,44,9.5
6637,M,1774,25.5,121,9.0
9265,M,1526,36.9,20,10.699999999999989
524,L,1401,45.9,49,12.0
3546,L,1576,38.6,38,9.0
8564,L,1500,36.7,104,10.899999999999977
8594,M,1601,34.6,181,10.600000000000023
8217,L,1370,61.9,42,11.400000000000034
7252,M,1448,40.1,209,10.100000000000023
1384,M,1331,49.0,121,11.300000000000011
3939,L,1603,32.4,194,9.0
3938,L,1802,26.4,192,9.0
9047,L,1664,28.1,67,11.0
9346,L,1442,47.0,18,10.600000000000023
1430,M,1456,43.8,15,11.100000000000023
196,L,1453,42.9,89,10.199999999999989
1200,M,1979,20.4,68,11.0
1279,L,1398,52.9,79,11.199999999999989
2888,M,1691,27.6,67,9.0
9714,L,1496,45.0,104,11.099999999999966
4840,H,1402,50.0,54,8.5
5282,M,1469,39.9,137,9.300000000000011
9329,H,2051,19.0,184,10.600000000000023
1508,M,1376,55.7,214,10.600000000000023
5826,L,1413,42.0,221,9.800000000000011
1575,L,1478,50.1,166,10.0
8468,L,1704,28.3,64,11.199999999999989
3764,L,1428,47.9,174,8.699999999999989
6664,L,1504,47.2,193,9.099999999999966
4117,M,1381,58.4,201,8.5
9314,L,1418,45.1,148,10.899999999999977
8606,L,1633,33.3,213,10.899999999999977
1797,H,1542,37.1,84,9.5
5993,L,1288,47.2,216,9.900000000000034
571,L,1498,41.0,176,12.0
1771,H,1605,31.0,18,9.5
6601,M,1424,47.0,26,9.100000000000023
5634,L,1447,47.5,166,9.5
7311,L,1606,33.5,135,10.5
5773,L,1706,29.9,93,9.699999999999989
973,L,1644,35.2,115,10.800000000000011
9594,L,1352,52.8,41,11.099999999999966
4573,M,1556,36.5,44,8.100000000000023
7345,L,1384,49.8,11,10.5
7687,M,1504,36.9,229,11.0
8431,L,1304,57.2,183,11.300000000000011
2166,L,1476,47.8,223,9.600000000000023
8744,H,1323,51.1,130,11.300000000000011
4021,L,1351,49.5,196,8.899999999999977
5197,H,1517,36.0,142,9.100000000000023
2171,M,1500,43.3,10,9.700000000000045
1454,L,1450,40.9,85,11.299999999999955
5946,M,1415,44.5,87,10.0
6728,L,1785,25.5,120,9.300000000000011
9235,L,1904,20.3,140,10.800000000000011
5434,L,1550,45.5,72,9.600000000000023
6931,M,1836,21.8,12,10.600000000000023
9676,M,1298,57.2,10,11.199999999999989
1177,M,1429,42.0,6,11.100000000000023
7301,L,1431,42.3,113,10.400000000000034
8852,M,1573,35.1,9,11.199999999999989
4414,M,1398,47.3,70,7.800000000000011
5622,M,1292,54.4,136,9.300000000000011
2215,H,1355,44.8,127,9.5
8824,M,1447,57.4,134,11.5
4349,L,1507,44.7,131,7.900000000000034
3263,L,1558,36.3,184,8.800000000000011
542,L,1296,52.3,96,12.0
5445,L,2024,19.9,102,9.699999999999989
5807,L,1440,45.4,177,9.5
8988,L,1580,35.8,140,10.699999999999989
941,L,1443,48.9,33,10.599999999999966
1648,L,1761,28.9,128,10.0
2489,L,1356,50.7,185,9.800000000000011
4653,L,1452,52.9,11,8.099999999999966
8345,L,1609,40.4,169,10.899999999999977
3350,L,1673,27.8,181,9.300000000000011
7058,L,1666,36.2,144,9.800000000000011
2081,L,2280,15.4,207,9.899999999999977
1009,L,1441,41.7,3,10.900000000000034
7477,L,1492,41.8,128,11.300000000000011
8756,M,1582,31.9,161,11.300000000000011
2521,L,1535,41.2,40,9.800000000000011
7412,L,1425,47.8,179,11.100000000000023
4031,L,2143,17.3,227,8.800000000000011
9777,M,1397,54.1,47,11.0
4239,M,1521,34.8,72,8.699999999999989
5096,M,1428,39.9,88,9.399999999999977
9102,H,1653,31.4,9,10.899999999999977
2210,L,1386,49.4,116,9.5
8003,M,1851,23.0,156,11.200000000000045
6297,L,1429,39.4,98,9.5
4974,L,1461,38.2,188,8.899999999999977
5875,M,1660,33.8,115,9.600000000000023
5042,L,1314,47.1,144,9.199999999999989
6639,L,1453,44.2,129,9.0
8365,L,1396,49.0,13,10.900000000000034
1634,L,1476,45.2,91,10.0
2198,L,1412,49.2,85,9.300000000000011
2908,M,1581,35.7,117,8.799999999999955
8495,L,1542,36.7,134,11.199999999999989
7236,L,1361,53.8,167,10.199999999999989
928,H,1396,52.4,0,10.399999999999977
1019,L,1291,58.6,29,10.899999999999977
6527,L,1515,38.4,51,9.199999999999989
7320,L,1654,32.7,159,10.399999999999977
4929,L,1584,35.2,74,8.800000000000011
98,M,1750,29.9,50,10.0
7843,L,1659,31.1,203,11.399999999999977
209,L,1591,36.7,122,10.200000000000045
4326,L,1384,57.1,68,8.599999999999966
1452,L,1831,25.4,81,11.5
4243,L,1462,48.5,81,8.600000000000023
603,L,2000,21.3,29,11.900000000000034
5231,M,2117,18.6,22,9.300000000000011
9155,L,1596,36.0,141,11.100000000000023
6850,L,1498,37.6,11,10.199999999999989
4166,M,1507,40.4,111,8.300000000000011
5876,M,1577,39.7,118,9.5
7917,L,1512,37.1,169,11.300000000000011
2019,L,1375,46.4,48,9.800000000000011
4941,L,1502,39.5,103,9.0
5480,M,1564,32.1,188,9.400000000000034
539,M,1499,36.8,88,11.900000000000034
6581,L,1507,39.1,194,9.099999999999966
6037,M,1401,54.6,94,10.399999999999977
5798,L,1431,42.6,158,9.399999999999977
7049,L,2007,19.8,116,9.799999999999955
5524,M,1524,34.8,86,9.399999999999977
717,H,1420,45.8,120,11.200000000000045
9595,L,1727,28.7,43,11.199999999999989
4145,L,1738,28.0,58,8.300000000000011
197,H,1432,49.5,91,10.300000000000011
7603,L,1705,28.7,20,10.800000000000011
7738,M,1985,19.3,143,11.5
7890,M,1371,61.7,102,11.699999999999989
5120,L,1411,46.0,149,9.400000000000034
8743,L,1467,39.0,128,11.400000000000034
3442,L,1559,39.4,199,9.0
3483,L,1540,37.6,83,8.900000000000034
4188,M,1601,33.0,166,8.5
7543,M,1401,49.9,79,11.200000000000045
7460,L,1591,32.0,79,11.5
1872,L,1840,21.5,88,9.800000000000011
5563,L,1648,32.1,197,9.399999999999977
4572,L,1708,29.8,42,8.099999999999966
7145,M,1517,40.3,149,9.400000000000034
1840,L,1715,30.2,0,9.400000000000034
9226,L,1820,23.6,120,11.100000000000023
7589,L,2013,20.1,195,10.700000000000045
2715,M,1366,55.2,95,9.5
3545,M,1483,37.0,35,9.0
114,M,1486,41.9,92,9.800000000000011
6706,M,1382,58.1,67,9.100000000000023
4923,M,1615,35.7,56,8.800000000000011
5957,L,1535,37.1,113,10.199999999999989
5552,H,1366,47.3,162,9.5
1995,M,1403,45.1,193,9.699999999999989
8205,L,1751,27.8,10,11.5
7384,M,1410,44.5,105,10.699999999999989
4247,L,1537,35.5,91,8.399999999999977
7557,L,1471,37.0,114,11.099999999999966
5018,L,1483,45.0,78,9.100000000000023
8389,L,1365,46.5,75,11.0
2933,L,1460,42.1,181,8.800000000000011
2358,L,1772,26.1,52,9.199999999999989
4513,M,1411,49.5,110,7.800000000000011
5806,M,1557,39.3,174,9.5
7903,M,1430,47.2,131,11.600000000000023
6213,L,1402,53.7,93,9.800000000000011
825,L,1436,42.8,156,10.799999999999955
1876,L,1363,50.1,96,9.699999999999989
7590,L,1802,26.0,197,10.600000000000023
4396,L,1513,40.4,22,7.800000000000011
1622,L,1844,21.9,61,9.900000000000034
7500,L,1746,26.3,187,11.5
5537,M,1363,54.0,119,9.5
3900,M,1711,28.7,83,8.899999999999977
7799,L,1812,28.3,94,11.5
920,L,1407,50.7,192,10.400000000000034
6304,H,1457,50.5,114,9.400000000000034
8700,M,1655,34.1,21,11.399999999999977
3490,L,1542,36.7,101,9.0
2246,M,1438,42.3,0,9.099999999999966
6812,L,1504,46.4,129,9.700000000000045
9743,L,1623,37.2,177,11.300000000000011
1707,L,1521,42.9,60,9.600000000000023
1572,L,1528,37.3,160,10.099999999999966
2832,M,1490,47.9,163,8.899999999999977
626,L,1545,36.3,90,11.800000000000011
8719,L,1509,39.3,66,11.5
3064,L,1431,45.4,90,9.100000000000023
3040,M,1665,31.4,32,9.199999999999989
7800,L,1374,41.9,96,11.399999999999977
1474,M,1315,48.9,127,11.0
3424,L,1496,35.2,153,9.0
7117,L,1601,33.2,77,9.5
4318,M,1417,44.6,49,8.5
2884,L,1437,40.0,55,8.899999999999977
4494,L,1511,37.7,60,7.800000000000011
4705,L,1561,33.3,153,8.199999999999989
2802,M,1642,28.8,92,9.300000000000011
7865,L,1330,59.5,33,11.399999999999977
9650,H,1657,33.1,187,10.899999999999977
3375,L,1376,50.6,25,9.300000000000011
1989,H,1420,39.2,176,9.599999999999966
7050,L,1494,47.3,118,9.799999999999955
6769,H,1434,39.5,18,9.5
9269,L,1666,31.5,30,10.600000000000023
488,M,1463,35.0,183,11.700000000000045
906,L,1474,41.2,156,10.5
5184,M,1901,22.5,110,9.100000000000023
8432,H,1324,54.6,185,11.200000000000045
2456,L,1946,22.3,102,9.600000000000023
6809,L,1391,45.0,123,9.699999999999989
2555,L,1531,37.9,127,9.800000000000011
2395,L,1488,40.3,148,9.300000000000011
3717,L,1609,32.3,49,9.099999999999966
1515,M,1628,37.6,12,10.699999999999989
9204,L,1559,35.2,66,11.0
23,M,1581,30.7,65,10.400000000000034
4098,L,1518,34.1,155,8.5
2342,L,1409,46.4,12,9.099999999999966
5506,L,1746,27.4,44,9.399999999999977
7832,M,1533,42.6,180,11.399999999999977
3561,L,1680,32.4,76,8.899999999999977
4803,M,1318,54.2,177,8.899999999999977
4224,L,1657,31.9,37,8.699999999999989
1333,L,1868,24.0,221,11.300000000000011
2265,M,1415,43.5,53,9.199999999999989
4673,L,1412,55.6,67,8.199999999999989
5525,L,1633,30.9,89,9.299999999999955
6982,H,1612,32.5,143,10.399999999999977
9095,M,1370,58.8,199,10.800000000000011
3688,M,1625,30.7,189,9.199999999999989
4726,M,1515,42.6,204,8.400000000000034
2906,L,1552,36.4,113,8.799999999999955
6331,M,1580,37.0,181,9.5
6003,L,1683,31.5,8,9.800000000000011
2523,M,1543,38.2,44,9.899999999999977
2564,L,1496,37.2,149,9.800000000000011
8354,L,1442,55.6,194,10.900000000000034
2630,L,1586,37.8,103,9.699999999999989
8094,L,1511,35.7,160,11.400000000000034
8209,L,1477,44.0,19,11.5
7174,L,1684,30.8,13,10.0
6321,M,1304,52.5,157,9.399999999999977
3846,L,1591,32.7,171,8.699999999999989
1503,L,1462,48.2,204,10.699999999999989
4823,L,1565,38.9,12,8.399999999999977
1769,M,1485,42.0,13,9.5
5327,M,1420,49.1,42,9.199999999999989
6793,L,1811,24.0,84,9.400000000000034
6564,L,1942,20.5,155,9.199999999999989
4083,L,1568,39.2,112,8.399999999999977
9472,M,1774,27.5,154,10.799999999999955
5121,M,1424,43.7,151,9.400000000000034
8213,H,1329,48.9,30,11.300000000000011
8641,L,1383,47.5,75,11.0
1910,L,1435,45.6,184,9.699999999999989
3998,L,1394,53.7,140,8.900000000000034
8007,L,1462,46.0,166,11.200000000000045
9185,L,1665,36.6,22,11.199999999999989
8912,L,1773,23.8,169,11.199999999999989
451,M,1419,41.7,81,11.099999999999966
2294,L,1520,38.3,122,9.399999999999977
4618,M,1831,23.3,161,8.299999999999955
2943,L,1461,49.9,0,8.800000000000011
5364,L,1518,39.9,146,9.300000000000011
4687,M,1562,34.2,107,8.100000000000023
86,M,1804,26.8,17,10.0
9212,M,1409,49.1,85,11.0
1042,L,1809,25.1,86,11.0
7379,L,1388,52.4,94,10.5
8174,H,1497,37.0,162,11.5
7861,L,1415,44.6,23,11.5
2143,L,1376,60.3,163,9.599999999999966
2144,M,1442,49.0,165,9.5
9890,H,1516,40.2,152,10.800000000000011
190,M,1539,43.4,69,10.099999999999966
1882,L,1548,45.8,111,9.600000000000023
5519,M,2023,19.1,74,9.300000000000011
3356,L,1367,49.0,193,9.300000000000011
2266,M,1330,51.2,56,9.199999999999989
7758,M,1723,28.3,193,11.399999999999977
9637,L,1507,41.3,158,11.100000000000023
5219,L,1589,37.2,203,9.099999999999966
7778,L,1695,25.6,43,11.199999999999989
3394,L,1490,48.1,81,9.100000000000023
8430,L,1577,40.0,181,11.300000000000011
3671,L,1701,27.5,145,9.399999999999977
1231,M,1880,23.5,155,11.299999999999955
8768,L,1380,53.5,192,11.100000000000023
9853,L,1316,51.4,52,10.799999999999955
2847,L,1412,44.8,200,8.899999999999977
5148,L,1569,38.4,11,9.200000000000045
5903,L,1598,35.4,186,9.700000000000045
756,H,1492,43.7,222,11.300000000000011
8447,L,1482,42.1,15,11.399999999999977
7068,M,1386,42.1,170,9.899999999999977
3384,H,1674,33.6,49,9.200000000000045
4195,L,1423,46.2,186,8.600000000000023
6448,L,1337,45.8,62,9.5
2990,L,1502,42.4,133,9.199999999999989
9745,L,1574,36.2,181,11.300000000000011
2664,L,1620,31.1,196,9.400000000000034
3023,L,1760,30.6,213,9.100000000000023
7620,L,1459,47.0,63,10.899999999999977
1431,L,1378,49.3,18,11.100000000000023
485,L,1568,33.7,175,11.600000000000023
7465,L,1535,42.3,92,11.199999999999989
7024,M,1572,38.5,50,9.900000000000034
7879,L,1418,49.0,69,11.600000000000023
6395,M,1408,44.0,144,9.5
993,L,1651,35.7,167,11.0
8508,L,1518,39.8,165,11.300000000000011
4006,M,1406,48.8,159,9.100000000000023
2578,L,1563,41.5,183,9.899999999999977
6250,L,1542,35.5,191,9.400000000000034
3915,L,1493,35.1,131,9.0
7608,M,1468,41.1,34,10.800000000000011
4783,L,1368,52.6,123,8.699999999999989
8812,L,1574,35.8,95,11.300000000000011
9615,M,1441,43.9,94,11.199999999999989
546,L,1958,22.1,108,11.799999999999955
6862,H,2207,16.6,43,10.199999999999989
4999,M,1825,25.2,29,9.199999999999989
5966,H,1447,46.5,137,10.399999999999977
7377,L,1481,43.1,90,10.5
7874,L,1470,38.6,56,11.699999999999989
1013,M,1433,38.5,14,11.0
6476,L,1560,30.2,139,9.199999999999989
5376,L,1530,34.9,185,9.400000000000034
4115,L,1358,53.1,194,8.600000000000023
8378,L,1336,50.3,44,10.899999999999977
1728,M,1602,33.4,106,9.399999999999977
1555,M,1584,31.7,117,10.300000000000011
7115,H,1457,43.8,69,9.5
9741,M,1655,31.5,172,11.200000000000045
655,L,1683,30.9,163,11.399999999999977
3410,M,1697,30.0,120,9.199999999999989
8755,L,1635,30.5,159,11.200000000000045
374,L,1412,42.0,111,10.900000000000034
7928,L,1476,42.0,196,11.199999999999989
2786,L,1495,32.6,49,9.300000000000011
4881,M,1527,41.9,159,8.800000000000011
5890,M,1234,55.8,152,9.600000000000023
94,L,1450,43.0,40,9.899999999999977
7128,L,1438,53.8,103,9.399999999999977
2179,L,1602,37.3,31,9.599999999999966
2387,L,1543,37.9,130,9.299999999999955
5257,L,1393,51.6,80,9.5
2641,M,1372,56.2,133,9.600000000000023
5941,M,1427,52.8,75,10.0
1114,M,1790,25.8,72,10.799999999999955
1521,L,1472,40.1,31,10.800000000000011
3598,M,1724,33.0,171,8.800000000000011
4887,L,1372,45.7,180,8.699999999999989
324,L,1561,46.3,194,10.699999999999989
6170,L,1448,38.2,218,9.800000000000011
7338,L,1539,32.8,213,10.600000000000023
9861,H,1755,26.9,73,10.900000000000034
3297,M,1379,43.2,56,9.100000000000023
7527,L,1660,31.4,38,11.299999999999955
9234,L,1403,45.1,138,10.800000000000011
9438,M,1527,43.0,56,10.599999999999966
7492,L,1320,57.9,168,11.400000000000034
6810,L,1490,38.1,125,9.900000000000034
1740,H,1260,54.2,141,9.399999999999977
7294,L,1627,29.2,95,10.399999999999977
9217,H,1469,43.7,96,11.100000000000023
8742,L,1538,41.2,126,11.400000000000034
9206,L,1579,32.9,70,11.0
4026,H,1729,26.1,210,8.899999999999977
5237,L,1394,45.4,36,9.300000000000011
1299,M,1343,53.6,134,11.100000000000023
1604,M,1622,32.1,18,10.0
6382,L,1771,27.1,104,9.5
4689,L,1577,38.1,112,8.100000000000023
2200,M,1268,58.0,90,9.300000000000011
5326,L,1694,27.3,40,9.199999999999989
602,L,2194,16.8,27,11.800000000000011
4655,M,1510,47.6,16,7.899999999999977
1179,L,1398,60.4,12,11.199999999999989
8693,L,1583,31.9,2,11.299999999999955
6338,M,1435,43.6,203,9.400000000000034
9704,L,1422,43.6,78,11.100000000000023
7319,H,1535,43.9,154,10.400000000000034
5887,L,1494,41.9,142,9.700000000000045
8546,L,1806,27.6,64,10.900000000000034
5006,M,1444,52.7,46,9.199999999999989
8192,M,1630,29.8,206,11.299999999999955
8716,L,1442,37.1,59,11.5
9484,H,1546,35.3,190,10.700000000000045
7747,M,1508,45.4,164,11.300000000000011
7022,H,1631,32.6,43,9.900000000000034
2204,L,1614,30.8,100,9.199999999999989
6102,L,1616,29.6,47,9.900000000000034
8837,L,1708,28.8,174,11.5
5232,L,1458,42.2,25,9.300000000000011
605,L,1542,33.8,33,12.0
1984,M,1459,44.4,163,9.600000000000023
4576,M,1437,49.9,55,8.100000000000023
5591,M,1340,59.4,60,9.399999999999977
7466,M,1390,52.1,94,11.299999999999955
9651,M,1437,41.1,192,10.899999999999977
4364,H,1844,24.6,171,8.0
3981,M,1375,47.0,98,9.100000000000023
7039,L,1654,34.2,89,9.900000000000034
8294,M,1533,44.4,24,11.5
969,L,1547,40.9,107,10.800000000000011
5878,L,1458,41.4,123,9.600000000000023
4520,L,1666,29.7,125,8.0
428,M,1496,42.2,22,11.0
3723,L,1451,41.8,66,9.0
1983,M,1487,41.3,160,9.699999999999989
5377,H,1336,57.5,187,9.5
5582,M,1454,47.6,37,9.600000000000023
2950,M,1470,48.7,21,8.800000000000011
2487,M,1772,28.4,177,9.800000000000011
309,L,1305,47.2,155,10.600000000000023
4879,L,1348,51.0,152,8.699999999999989
3449,L,1478,36.6,218,9.0
5564,M,1640,31.5,199,9.399999999999977
8482,M,1595,29.0,103,11.099999999999966
9689,L,1367,45.6,44,11.0
8798,L,1569,31.2,63,11.100000000000023
6048,H,1853,23.6,122,10.100000000000023
7315,L,1268,53.3,146,10.400000000000034
1170,L,1355,43.7,217,11.100000000000023
3474,M,1691,33.4,62,9.0
1709,L,1627,31.5,64,9.600000000000023
9210,M,1393,55.9,79,11.0
3367,M,1692,32.3,5,9.300000000000011
1953,L,1266,60.5,81,9.800000000000011
